model,year,price,transmission,mileage,fueltype,tax,mpg,enginesize,wiek_auta,przebieg_na_rok,automat,diesel,cena_na_1000_km,log_cena,log_przebieg,segment_silnika
 2 Series,2018,19250,Automatic,20682,Hybrid,140,135.5,1.5,2,10341.0,1,0,930.7610482545209,9.86526633971593,9.937067385799324,<=1.5
 X5,2018,34650,Automatic,15245,Diesel,150,47.1,3.0,2,7622.5,1,1,2272.876352902591,10.453053004618049,9.632072452548218,2.6-3.0
 3 Series,2019,27750,Automatic,4879,Petrol,150,41.5,2.0,1,4879.0,1,0,5687.640910022546,10.23099111917458,8.492900498847193,1.6-2.0
 3 Series,2015,14250,Automatic,40528,Diesel,30,62.8,2.0,5,8105.6,1,1,351.6087643110936,9.564512185696797,10.6097730462363,1.6-2.0
 5 Series,2017,22350,Automatic,30141,Diesel,145,60.1,2.0,3,10047.0,1,1,741.5148800637006,10.014581600041716,10.313674826979621,1.6-2.0
 2 Series,2017,15250,Automatic,13311,Petrol,145,61.4,2.0,3,4437.0,1,0,1145.6689955675756,9.632334782035558,9.49642116306099,1.6-2.0
 X1,2019,24950,Automatic,7542,Diesel,145,60.1,2.0,1,7542.0,1,1,3308.1410766374966,10.124629101179664,8.928375259853631,1.6-2.0
 4 Series,2019,23250,Automatic,10847,Diesel,145,65.7,2.0,1,10847.0,1,1,2143.449801788513,10.054060411015502,9.291736010180177,1.6-2.0
 X1,2019,24950,Automatic,9412,Diesel,145,60.1,2.0,1,9412.0,1,1,2650.871228219294,10.124629101179664,9.14984699154722,1.6-2.0
 4 Series,2019,23350,Automatic,9564,Diesel,145,65.7,2.0,1,9564.0,1,1,2441.447093266416,10.058352263097044,9.165865881874353,1.6-2.0
 X1,2019,24950,Automatic,7032,Diesel,145,60.1,2.0,1,7032.0,1,1,3548.06598407281,10.124629101179664,8.858368636308018,1.6-2.0
 X2,2019,26750,Automatic,2077,Diesel,150,58.9,2.0,1,2077.0,1,1,12879.15262397689,10.194289752324153,7.639161171659173,1.6-2.0
 X3,2015,18950,Automatic,15131,Diesel,150,54.3,2.0,5,3026.2,1,1,1252.3957438371556,9.849559210510572,9.624566985752919,1.6-2.0
 3 Series,2016,14950,Automatic,49967,Diesel,30,62.8,2.0,4,12491.75,1,1,299.19747033041807,9.612466578818832,10.81913807952286,1.6-2.0
 X1,2019,24950,Automatic,5217,Diesel,145,60.1,2.0,1,5217.0,1,1,4782.44201648457,10.124629101179664,8.559869465696673,1.6-2.0
 1 Series,2018,16139,Manual,5531,Petrol,145,37.2,1.5,2,2765.5,0,0,2917.917193997469,9.688993982035823,8.61830469278465,<=1.5
 3 Series,2016,15300,Automatic,46626,Hybrid,0,134.5,2.0,4,11656.5,1,0,328.14309612662464,9.635608107380527,10.749935051468492,1.6-2.0
 5 Series,2019,22900,Automatic,12568,Petrol,145,47.9,2.0,1,12568.0,1,0,1822.0878421387652,10.03889218954233,9.438988743924838,1.6-2.0
 2 Series,2017,15950,Automatic,39758,Diesel,145,62.8,2.0,3,13252.666666666666,1,1,401.17712158559283,9.67721410821299,10.590591509548789,1.6-2.0
 5 Series,2019,36250,Automatic,8062,Diesel,145,51.4,3.0,1,8062.0,1,1,4496.402877697842,10.49819466028282,8.995040974685022,2.6-3.0
 1 Series,2017,13450,Automatic,35835,Diesel,150,70.6,2.0,3,11945.0,1,1,375.3313799358169,9.506734385029985,10.486708253717469,1.6-2.0
 1 Series,2019,23450,Automatic,12725,Petrol,145,39.8,3.0,1,12725.0,1,0,1842.8290766208252,10.062625773874425,9.451402423792738,2.6-3.0
 X5,2016,30850,Automatic,44316,Hybrid,0,85.6,2.0,4,11079.0,1,0,696.1368354544634,10.336892029333534,10.69912362959944,1.6-2.0
 2 Series,2019,18350,Manual,16606,Petrol,150,52.3,1.5,1,16606.0,0,0,1105.0222811032156,9.817384853482716,9.717579572206754,<=1.5
 Z4,2013,13700,Automatic,35554,Petrol,205,41.5,2.0,7,5079.142857142857,1,0,385.3293581594194,9.525151111816216,10.478836072317618,1.6-2.0
 2 Series,2017,16512,Automatic,21284,Petrol,145,48.7,2.0,3,7094.666666666667,1,0,775.7940236797594,9.711842668281289,9.965757878262252,1.6-2.0
 4 Series,2018,19495,Manual,7621,Diesel,150,62.8,2.0,2,3810.5,0,1,2558.063246293137,9.877913301416697,8.938794081433805,1.6-2.0
 3 Series,2018,17488,Manual,29384,Petrol,145,47.9,2.0,2,14692.0,0,0,595.1538252109992,9.76927021041632,10.28823961904675,1.6-2.0
 1 Series,2019,23499,Automatic,9112,Petrol,145,39.8,3.0,1,9112.0,1,0,2578.9069359086916,10.064713146035349,9.117457244496126,2.6-3.0
 3 Series,2014,11205,Manual,47735,Petrol,160,44.8,2.0,6,7955.833333333333,0,0,234.7334241122866,9.324115386235027,10.773441109201919,1.6-2.0
 1 Series,2016,10989,Manual,31319,Diesel,20,72.4,1.5,4,7829.75,0,1,350.87327181583066,9.304650051446924,10.35201215010474,<=1.5
 5 Series,2013,11899,Automatic,38705,Diesel,125,60.1,2.0,7,5529.285714285715,1,1,307.42798088102313,9.384209641955154,10.563749905760297,1.6-2.0
 X1,2016,14999,Manual,26436,Diesel,20,68.9,2.0,4,6609.0,0,1,567.3702526857315,9.61573881119536,10.18251982308024,1.6-2.0
 3 Series,2017,17541,Automatic,24536,Petrol,145,48.7,2.0,3,8178.666666666667,1,0,714.9087055754809,9.77229627684378,10.107937461403084,1.6-2.0
 X1,2012,5994,Manual,130000,Diesel,160,51.4,2.0,8,16250.0,0,1,46.10769230769231,8.69851424787661,11.775297421715827,1.6-2.0
 X1,2019,24950,Automatic,9469,Diesel,145,60.1,2.0,1,9469.0,1,1,2634.9139296652233,10.124629101179664,9.155884186180124,1.6-2.0
 X1,2019,24800,Automatic,10577,Diesel,145,60.1,2.0,1,10577.0,1,1,2344.710220289307,10.118598932153073,9.266531651625925,1.6-2.0
 4 Series,2017,22995,Automatic,29989,Diesel,150,49.6,3.0,3,9996.333333333334,1,1,766.7811530894661,10.043032079974024,10.308619271743055,2.6-3.0
 X5,2015,21990,Automatic,94643,Diesel,205,47.1,3.0,5,18928.6,1,1,232.346819099141,9.998343083548807,11.45787776318599,2.6-3.0
 1 Series,2014,5490,Manual,131347,Diesel,0,74.3,1.6,6,21891.166666666668,0,1,41.79768095198215,8.610683534503575,11.785605568503662,1.6-2.0
 3 Series,2017,17490,Manual,23828,Diesel,145,64.2,2.0,3,7942.666666666667,0,1,734.0104079234515,9.769384568012647,10.078658605301241,1.6-2.0
 1 Series,2016,8788,Manual,81750,Diesel,20,72.4,1.5,4,20437.5,0,1,107.49847094801223,9.081142433504501,11.311433321100587,<=1.5
 3 Series,2017,14495,Automatic,23123,Petrol,145,54.3,1.5,3,7707.666666666667,1,0,626.865026164425,9.581559041355757,10.048626318202366,<=1.5
 3 Series,2004,2888,Manual,133175,Petrol,300,36.2,2.0,16,8323.4375,0,0,21.68575183029848,7.968319500012717,11.799426840673847,1.6-2.0
 X3,2012,8799,Automatic,98123,Diesel,160,50.4,2.0,8,12265.375,1,1,89.67316531292357,9.08239335764556,11.493987263949977,1.6-2.0
 1 Series,2015,10490,Manual,21563,Petrol,150,50.4,1.6,5,4312.6,0,0,486.4814728933822,9.258177701390343,9.97878053657156,1.6-2.0
 1 Series,2017,11991,Automatic,108000,Petrol,150,47.9,2.0,3,36000.0,1,0,111.02777777777777,9.391911647379434,11.58989576532275,1.6-2.0
 X1,2012,5994,Manual,130000,Diesel,165,51.4,2.0,8,16250.0,0,1,46.10769230769231,8.69851424787661,11.775297421715827,1.6-2.0
 1 Series,2016,8393,Manual,82000,Diesel,0,83.1,1.5,4,20500.0,0,1,102.35365853658537,9.035153304082828,11.314486721293981,<=1.5
 3 Series,2011,3493,Manual,190000,Diesel,20,68.9,2.0,9,21111.11111111111,0,1,18.38421052631579,8.158516244806831,12.154784614286667,1.6-2.0
 1 Series,2015,9991,Automatic,94000,Diesel,30,62.8,2.0,5,18800.0,1,1,106.2872340425532,9.209439966733019,11.451060699493427,1.6-2.0
 2 Series,2018,13895,Manual,49631,Diesel,145,64.2,2.0,2,24815.5,0,1,279.9661501883903,9.539284342176604,10.812391065976266,1.6-2.0
 3 Series,2015,17450,Automatic,45000,Diesel,160,51.4,3.0,5,9000.0,1,1,387.77777777777777,9.767094927630573,10.714439990727769,2.6-3.0
 X1,2019,24800,Automatic,10576,Diesel,145,60.1,2.0,1,10576.0,1,1,2344.931921331316,10.118598932153073,9.266437111328052,1.6-2.0
 X1,2019,24950,Automatic,9849,Diesel,145,60.1,2.0,1,9849.0,1,1,2533.2521068128744,10.124629101179664,9.195226734166134,1.6-2.0
 X1,2019,24950,Automatic,9564,Diesel,145,60.1,2.0,1,9564.0,1,1,2608.741112505228,10.124629101179664,9.165865881874353,1.6-2.0
 4 Series,2019,23250,Automatic,10324,Diesel,145,65.7,2.0,1,10324.0,1,1,2252.034095311895,10.054060411015502,9.242323417829233,1.6-2.0
 4 Series,2013,13499,Automatic,32247,Petrol,160,44.8,2.0,7,4606.714285714285,1,0,418.6125841163519,9.510370887608827,10.381211304797002,1.6-2.0
 6 Series,2014,17000,Automatic,64674,Diesel,160,49.6,3.0,6,10779.0,1,1,262.85678943624947,9.740968623038354,11.07713000705423,2.6-3.0
 4 Series,2015,19995,Automatic,36710,Petrol,265,37.2,3.0,5,7342.0,1,0,544.6744756197221,9.90323752128092,10.510831716653778,2.6-3.0
 3 Series,2008,6985,Automatic,98630,Petrol,240,39.2,3.0,12,8219.166666666666,1,0,70.82023725032951,8.851520271691061,11.49914089279961,2.6-3.0
 2 Series,2020,28950,Manual,1688,Petrol,145,43.5,1.5,0,1688.0,0,0,17150.47393364929,10.273325483001141,7.4318919168078,<=1.5
 2 Series,2020,35950,Automatic,4597,Petrol,145,36.2,2.0,0,4597.0,1,0,7820.31759843376,10.489884363149192,8.433376705323127,1.6-2.0
 3 Series,2019,40000,Automatic,9991,Diesel,150,43.5,3.0,1,9991.0,1,1,4003.603242918627,10.596634733096073,9.209540051805414,2.6-3.0
 4 Series,2016,16150,Automatic,46545,Diesel,30,65.7,2.0,4,11636.25,1,1,346.9760446879364,9.689675328650802,10.74819634990461,1.6-2.0
 3 Series,2018,18199,Manual,13503,Diesel,145,64.2,2.0,2,6751.5,0,1,1347.774568614382,9.809121926500406,9.510741216835738,1.6-2.0
 3 Series,2016,12999,Manual,52224,Diesel,125,62.8,2.0,4,13056.0,0,1,248.90854779411765,9.47262771040802,10.863316586424766,1.6-2.0
 3 Series,2016,17532,Automatic,36157,Hybrid,0,134.5,2.0,4,9039.25,1,0,484.88536106424766,9.7717830615387,10.49565350324196,1.6-2.0
 1 Series,2014,14450,Automatic,59198,Petrol,235,37.7,3.0,6,9866.333333333334,1,0,244.0960843271732,9.578449693540579,10.988659928837535,2.6-3.0
 X5,2017,29450,Automatic,35032,Diesel,145,47.1,3.0,3,11677.333333333334,1,1,840.6599680292305,10.290449189079732,10.464045753403807,2.6-3.0
 4 Series,2019,23350,Automatic,9189,Diesel,145,65.7,2.0,1,9189.0,1,1,2541.081728153227,10.058352263097044,9.125871215349733,1.6-2.0
 X1,2016,19499,Automatic,21822,Diesel,125,60.1,2.0,4,5455.5,1,1,893.5477958024013,9.878118461185586,9.990719738479,1.6-2.0
 1 Series,2016,10499,Manual,40428,Diesel,0,78.5,1.5,4,10107.0,0,1,259.6962501236767,9.259035293514941,10.607302628220587,<=1.5
 1 Series,2014,10999,Manual,47208,Diesel,30,62.8,2.0,6,7868.0,0,1,232.99017115743095,9.305559638557117,10.762339831363015,1.6-2.0
 3 Series,2016,11299,Manual,54788,Diesel,20,68.9,2.0,4,13697.0,0,1,206.23129152369134,9.332469505209247,10.911244722860152,1.6-2.0
 3 Series,2017,14999,Automatic,78446,Hybrid,0,134.5,2.0,3,26148.666666666668,1,0,191.20159090329653,9.61573881119536,11.270178516512194,1.6-2.0
 X1,2016,17499,Automatic,45234,Diesel,125,60.1,2.0,4,11308.5,1,1,386.8550205597559,9.769899015421748,10.719626402459841,1.6-2.0
 3 Series,2016,16899,Automatic,72974,Diesel,160,51.4,3.0,4,18243.5,1,1,231.57562967632308,9.735009727562824,11.197872195722315,2.6-3.0
 6 Series,2016,19999,Automatic,41963,Diesel,160,51.4,3.0,4,10490.75,1,1,476.5865166932774,9.903437551286085,10.644567386851376,2.6-3.0
 1 Series,2015,8999,Manual,58918,Diesel,0,83.1,1.5,5,11783.6,0,1,152.7377032485828,9.104868739033948,10.98391889826689,<=1.5
 1 Series,2016,10699,Manual,35845,Diesel,0,83.1,1.5,4,8961.25,0,1,298.4795647928581,9.277905558138606,10.486987263791542,<=1.5
 5 Series,2014,12899,Automatic,85547,Diesel,160,51.4,3.0,6,14257.833333333334,1,1,150.78261072860533,9.464905067965136,11.356832900905628,2.6-3.0
 3 Series,2016,10499,Manual,68738,Diesel,20,68.9,2.0,4,17184.5,0,1,152.7393872384998,9.259035293514941,11.138072002727451,1.6-2.0
 1 Series,2015,9399,Manual,84179,Diesel,30,65.7,2.0,5,16835.8,0,1,111.65492581285119,9.148358579620302,11.340712642324561,1.6-2.0
 5 Series,2016,15999,Automatic,28084,Diesel,30,62.8,2.0,4,7021.0,1,1,569.6838057256801,9.680281499268713,10.242990904966533,1.6-2.0
 2 Series,2018,13299,Manual,45166,Diesel,145,65.7,2.0,2,22583.0,0,1,294.4471505114467,9.495444123413163,10.718122010680352,1.6-2.0
 X5,2016,23699,Automatic,74765,Hybrid,0,85.6,2.0,4,18691.25,1,0,316.97987026014846,10.0731881321402,11.222118515170923,1.6-2.0
 2 Series,2016,21499,Automatic,17173,Petrol,200,39.8,3.0,4,4293.25,1,0,1251.907063413498,9.975761701406148,9.75115189123243,2.6-3.0
 1 Series,2017,11349,Manual,33215,Diesel,0,78.5,1.5,3,11071.666666666666,0,1,341.68297455968684,9.33688491330114,10.41078696652556,<=1.5
 2 Series,2017,21499,Automatic,19502,Petrol,145,39.8,3.0,3,6500.666666666667,1,0,1102.399753871398,9.975761701406148,9.878323578872578,2.6-3.0
 3 Series,2016,14399,Manual,34278,Diesel,30,64.2,2.0,4,8569.5,0,1,420.0653480366416,9.57491403870827,10.44228820075763,1.6-2.0
 3 Series,2019,24850,Automatic,10633,Petrol,145,42.2,2.0,1,10633.0,1,0,2337.0638578011853,10.120613031524774,9.271811694064283,1.6-2.0
 3 Series,2016,19399,Automatic,22317,Hybrid,0,134.5,2.0,4,5579.25,1,0,869.2476587354931,9.872976797331106,10.013148806745647,1.6-2.0
 2 Series,2016,17299,Automatic,27519,Petrol,160,44.1,2.0,4,6879.75,1,0,628.620226025655,9.758403975346978,10.22266829204728,1.6-2.0
 2 Series,2016,13675,Automatic,36792,Petrol,125,51.4,1.5,4,9198.0,1,0,371.6840617525549,9.523324627290181,10.513062888672096,<=1.5
 X3,2016,18675,Automatic,65392,Diesel,200,47.9,3.0,4,16348.0,1,1,285.58539270858824,9.834941010001018,11.088170498077638,2.6-3.0
 2 Series,2017,16499,Automatic,12301,Petrol,145,51.4,1.5,3,4100.333333333333,1,0,1341.2730672303064,9.711055051991444,9.417517129768314,<=1.5
 3 Series,2016,17980,Automatic,48947,Hybrid,0,134.5,2.0,4,12236.75,1,0,367.3360982286963,9.79701530802561,10.79851378910556,1.6-2.0
 X3,2015,14999,Automatic,85938,Diesel,145,54.3,2.0,5,17187.6,1,1,174.5328027182387,9.61573881119536,11.361393021236154,1.6-2.0
 4 Series,2014,12499,Automatic,80450,Diesel,145,56.5,2.0,6,13408.333333333334,1,1,155.3635798632691,9.433403920090221,11.295403582424072,1.6-2.0
 4 Series,2016,15499,Automatic,78792,Diesel,30,65.7,2.0,4,19698.0,1,1,196.707787592649,9.648530784697051,11.274579439412822,1.6-2.0
 3 Series,2013,9999,Automatic,86364,Diesel,145,55.4,3.0,7,12337.714285714286,1,1,115.77740725302209,9.21024036697585,11.366337780127385,2.6-3.0
 6 Series,2013,15499,Automatic,58024,Diesel,160,51.4,3.0,7,8289.142857142857,1,1,267.1136081621398,9.648530784697051,10.968629231142637,2.6-3.0
 3 Series,2013,12799,Automatic,29500,Diesel,30,62.8,2.0,7,4214.285714285715,1,1,433.864406779661,9.457122321855792,10.292179440058462,1.6-2.0
 1 Series,2016,13089,Automatic,29657,Diesel,20,67.3,2.0,4,7414.25,1,1,441.346056580234,9.479527461791719,10.297487182535015,1.6-2.0
 X1,2018,16999,Automatic,35077,Diesel,145,65.7,2.0,2,17538.5,1,1,484.6195512729139,9.74090979777877,10.465329432318082,1.6-2.0
 1 Series,2016,18999,Automatic,19908,Petrol,235,37.7,3.0,4,4977.0,1,0,954.3399638336347,9.85214162518454,9.898927169779796,2.6-3.0
 X1,2017,17299,Automatic,9799,Diesel,30,65.7,2.0,3,3266.3333333333335,1,1,1765.3842228798858,9.758403975346978,9.190137664658664,1.6-2.0
 5 Series,2016,10117,Manual,94419,Diesel,30,65.7,2.0,4,23604.75,0,1,107.15004395301793,9.22197245620589,11.455508194100277,1.6-2.0
 4 Series,2017,14899,Manual,42560,Diesel,30,62.8,2.0,3,14186.666666666666,0,1,350.0704887218045,9.60904937558734,10.658693619980095,1.6-2.0
 1 Series,2013,9899,Manual,56370,Petrol,145,50.4,1.6,7,8052.857142857143,0,0,175.60759269114777,9.200189020919808,10.939710120850858,1.6-2.0
 i3,2017,18999,Automatic,20321,Electric,135,470.8,0.0,3,6773.666666666667,1,0,934.9441464494856,9.85214162518454,9.919459322045826,<=1.5
 X1,2016,20295,Automatic,16917,Diesel,145,55.4,2.0,4,4229.25,1,1,1199.680794467104,9.918129829272997,9.73613342286396,1.6-2.0
 5 Series,2017,22119,Automatic,25399,Diesel,145,65.7,2.0,3,8466.333333333334,1,1,870.8610575219496,10.00419224665776,10.142504453006628,1.6-2.0
 1 Series,2014,8149,Manual,69190,Diesel,30,65.7,1.6,6,11531.666666666666,0,1,117.77713542419426,9.00565049932022,11.144626075344043,1.6-2.0
 1 Series,2017,14011,Manual,22677,Diesel,145,65.7,2.0,3,7559.0,0,1,617.8506857168056,9.547598014371232,10.029150570531785,1.6-2.0
 1 Series,2016,13235,Automatic,54013,Diesel,30,62.8,2.0,4,13503.25,1,1,245.03360302149483,9.490620114661201,10.896998551203797,1.6-2.0
 5 Series,2013,11850,Automatic,65359,Diesel,125,57.6,2.0,7,9337.0,1,1,181.30632353616184,9.380083146563278,11.087665729533885,1.6-2.0
 3 Series,2015,10999,Manual,39245,Diesel,20,68.9,2.0,5,7849.0,0,1,280.26500191107147,9.305559638557117,10.577604807189267,1.6-2.0
 3 Series,2017,10875,Automatic,95521,Diesel,145,70.6,2.0,3,31840.333333333332,1,1,113.84931062279499,9.294221855956884,11.467111866430683,1.6-2.0
 X1,2014,10999,Automatic,45740,Diesel,160,52.3,2.0,6,7623.333333333333,1,1,240.4678618277219,9.305559638557117,10.730750330040017,1.6-2.0
 3 Series,2015,13399,Manual,40219,Diesel,125,61.4,2.0,5,8043.8,0,1,333.1509982843929,9.502935356288608,10.602119663326643,1.6-2.0
 2 Series,2017,13499,Manual,44011,Petrol,125,50.4,1.5,3,14670.333333333334,0,0,306.7187748517416,9.510370887608827,10.692217602989803,<=1.5
 2 Series,2016,11499,Manual,37537,Petrol,125,52.3,1.5,4,9384.25,0,0,306.33774675653353,9.350015354048665,10.533109032216196,<=1.5
 3 Series,2015,13699,Automatic,85188,Diesel,145,53.3,3.0,5,17037.6,1,1,160.8090341362633,9.52507811645139,11.352627596501033,2.6-3.0
 1 Series,2016,13499,Manual,29690,Petrol,125,52.3,1.5,4,7422.5,0,0,454.6648703267093,9.510370887608827,10.2985992485648,<=1.5
 1 Series,2016,8454,Manual,76241,Diesel,0,83.1,1.5,4,19060.25,0,1,110.88521923899215,9.042394981126735,11.241667770932589,<=1.5
 1 Series,2018,15899,Manual,25791,Petrol,145,52.3,1.5,2,12895.5,0,0,616.4553526423946,9.67401149314871,10.157819645306354,<=1.5
 1 Series,2016,11399,Manual,24820,Diesel,0,78.5,1.5,4,6205.0,0,1,459.26672038678487,9.341280911236778,10.119445348035613,<=1.5
 3 Series,2016,10999,Automatic,79248,Diesel,0,74.3,2.0,4,19812.0,1,1,138.79214617403593,9.305559638557117,11.280350073363385,1.6-2.0
 1 Series,2016,9999,Manual,50232,Diesel,0,83.1,1.5,4,12558.0,0,1,199.05637840420448,9.21024036697585,10.824427460224394,<=1.5
 X1,2016,13099,Manual,56046,Diesel,20,68.9,2.0,4,14011.5,0,1,233.71873104235806,9.48029117039765,10.933945903428258,1.6-2.0
 2 Series,2016,11999,Manual,56953,Diesel,30,64.2,2.0,4,14238.25,0,1,210.68249258160236,9.392578591964389,10.949999203458866,1.6-2.0
 X5,2015,21250,Automatic,78902,Diesel,160,50.4,2.0,5,15780.4,1,1,269.32143671896785,9.964112174352563,11.275974528924804,1.6-2.0
 5 Series,2017,22499,Automatic,13022,Diesel,145,60.1,3.0,3,4340.666666666667,1,1,1727.7683919520812,10.021226142760383,9.474472303967703,2.6-3.0
 3 Series,2011,6500,Manual,70418,Petrol,160,44.8,2.0,9,7824.222222222223,0,0,92.30594450282598,8.779557455883728,11.162218392096998,1.6-2.0
 i3,2016,18999,Automatic,9990,Electric,0,470.8,0.0,4,2497.5,1,0,1901.8018018018017,9.85214162518454,9.209439966733019,<=1.5
 3 Series,2016,13199,Manual,42170,Diesel,30,67.3,2.0,4,10542.5,0,1,312.9950201565093,9.487896348128954,10.649488059999875,1.6-2.0
 2 Series,2017,18299,Automatic,22502,Diesel,145,55.4,2.0,3,7500.666666666667,1,1,813.216602968625,9.814601692527686,10.021403912637746,1.6-2.0
 1 Series,2016,13580,Manual,36994,Petrol,125,52.3,1.5,4,9248.5,0,0,367.0865545764178,9.516353401112687,10.518538047359652,<=1.5
 1 Series,2016,11299,Manual,29374,Petrol,125,53.3,1.5,4,7343.5,0,0,384.6599033158576,9.332469505209247,10.28789925144646,<=1.5
 1 Series,2016,14499,Manual,13388,Petrol,125,52.3,1.5,4,3347.0,0,0,1082.9847624738572,9.581834960513193,9.50218875329738,<=1.5
 1 Series,2016,12869,Manual,23954,Petrol,125,52.3,1.5,4,5988.5,0,0,537.2380395758537,9.462576597493666,10.083932349317223,<=1.5
 3 Series,2016,18899,Automatic,19300,Diesel,160,51.4,3.0,4,4825.0,1,1,979.2227979274611,9.846864289595038,9.867912187022208,2.6-3.0
 2 Series,2016,10799,Manual,53653,Diesel,30,65.7,2.0,4,13413.25,0,1,201.27485881497773,9.28720881623276,10.890311302595522,1.6-2.0
 2 Series,2016,11699,Manual,29719,Diesel,0,74.3,1.5,4,7429.75,0,1,393.65389144991417,9.367258647047601,10.299575498831695,<=1.5
 3 Series,2014,8999,Manual,70968,Diesel,20,68.9,2.0,6,11828.0,0,1,126.80362980498252,9.104868739033948,11.169998440958999,1.6-2.0
 4 Series,2016,15500,Automatic,67429,Petrol,145,48.7,2.0,4,16857.25,1,0,229.87142030876922,9.648595302907339,11.118845301728628,1.6-2.0
 3 Series,2016,14887,Automatic,45716,Hybrid,0,134.5,2.0,4,11429.0,1,0,325.64091346574503,9.608243627877057,10.73022549895797,1.6-2.0
 4 Series,2016,13899,Automatic,34990,Diesel,30,65.7,2.0,4,8747.5,1,1,397.22777936553297,9.539572174084759,10.462846164547514,1.6-2.0
 1 Series,2012,9440,Automatic,48220,Diesel,30,62.8,2.0,8,6027.5,1,1,195.76939029448363,9.152711259139547,10.783549889802996,1.6-2.0
 1 Series,2015,9799,Manual,49096,Diesel,20,68.9,2.0,5,9819.2,0,1,199.58856118624738,9.190035618635818,10.80155321211961,1.6-2.0
 X1,2013,9499,Manual,45750,Diesel,160,51.4,2.0,7,6535.714285714285,0,1,207.62841530054644,9.158941808890182,10.730968928388284,1.6-2.0
 3 Series,2016,17106,Automatic,22019,Hybrid,0,148.7,2.0,4,5504.75,1,0,776.8745174621918,9.747184558140727,9.999706410276671,1.6-2.0
 1 Series,2016,11759,Manual,55987,Diesel,20,70.6,1.5,4,13996.75,0,1,210.0309000303642,9.372374183823416,10.932892661040537,<=1.5
 4 Series,2015,15999,Automatic,32558,Diesel,145,55.4,3.0,5,6511.6,1,1,491.39996314269916,9.680281499268713,10.390809107114125,2.6-3.0
 3 Series,2018,17799,Automatic,18506,Diesel,145,64.2,2.0,2,9253.0,1,1,961.7961742137685,9.786897554926753,9.825904317877749,1.6-2.0
 2 Series,2015,12449,Manual,23195,Diesel,20,74.3,1.5,5,4639.0,0,1,536.7104979521448,9.429395577381786,10.05173512899633,<=1.5
 3 Series,2016,9449,Manual,97758,Diesel,20,72.4,2.0,4,24439.5,0,1,96.65705108533318,9.153664194782626,11.490260545220535,1.6-2.0
